区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,灣仔,尚翹峰 1期 2座 36樓 F室,N/A,17/02/2025,2房,$838 萬,433 呎,"$19,353",露台 | | 工作平台
灣仔區,灣仔,高華大廈 6樓 285A室,N/A,17/02/2025,開放式,$290 萬,364 呎,"$7,967",N/A
灣仔區,灣仔,修頓花園 13樓 10室,N/A,17/02/2025,1房,$438 萬,423 呎,"$10,355",N/A
灣仔區,灣仔,囍滙 第二期 3座 高層 G室,N/A,16/02/2025,開放式,"$21,000",346 呎,$61,露台 | | 工作平台
灣仔區,灣仔,囍滙 第二期 1座 6樓 G室,N/A,14/02/2025,2房,"$1,383 萬",552 呎,"$25,054",露台 | | 工作平台
灣仔區,灣仔,駱克大廈 A 座 26樓 A6室,N/A,14/02/2025,-,$615 萬,552 呎,"$11,141",N/A
灣仔區,灣仔,太寧閣 2樓 A室,N/A,13/02/2025,-,$360 萬,295 呎,"$12,203",N/A
灣仔區,灣仔,囍滙 第二期 2座 27樓 A室,N/A,13/02/2025,2房,"$1,980 萬",760 呎,"$26,053",露台 | | 工作平台
灣仔區,灣仔,仁英大廈 10樓 C室,N/A,12/02/2025,-,$448 萬,332 呎,"$13,494",N/A
灣仔區,灣仔,修頓花園 15樓 4室,N/A,11/02/2025,2房,$808 萬,591 呎,"$13,672",N/A
灣仔區,灣仔,興旺閣 10樓,N/A,11/02/2025,2房,$481 萬,397 呎,"$12,116",露台
灣仔區,灣仔,星域軒 2座 17樓 E室,N/A,11/02/2025,1房,"$1,515 萬",573 呎,"$26,440",N/A
灣仔區,灣仔,嘉薈軒 低層 07室,N/A,10/02/2025,2房,"$29,000",591 呎,$49,N/A
灣仔區,灣仔,永傑樓 3樓 A室,N/A,10/02/2025,-,$410 萬,293 呎,"$13,993",N/A
灣仔區,灣仔,友誼大廈 6樓 345室,N/A,07/02/2025,-,$620 萬,674 呎,"$9,199",N/A
灣仔區,灣仔,興旺閣 16樓,N/A,07/02/2025,2房,$485 萬,397 呎,"$12,217",露台
灣仔區,灣仔,壹環 中層 G室,N/A,06/02/2025,3房,"$52,000",856 呎,$61,露台 | | 工作平台
灣仔區,灣仔,海華苑 1座 13樓 B室,N/A,06/02/2025,1房,$520 萬,316 呎,"$16,456",N/A
灣仔區,灣仔,會景閣 38樓 6室,N/A,05/02/2025,1房,"$1,201 萬",715 呎,"$16,800",N/A
灣仔區,灣仔,東南大廈 軒尼詩道479-481號 13樓 A1室,N/A,05/02/2025,-,$426 萬,555 呎,"$7,676",N/A
灣仔區,灣仔,東南大廈 軒尼詩道479-481號 13樓 A2室,N/A,05/02/2025,-,$204 萬,265 呎,"$7,698",N/A
灣仔區,灣仔,灣景中心 B座 8樓 7室,N/A,05/02/2025,3房,$525 萬,357 呎,"$14,706",N/A
灣仔區,灣仔,慧賢軒 22樓 C室,N/A,04/02/2025,開放式,$360 萬,203 呎,"$17,734",N/A
灣仔區,灣仔,嘉賢大廈 5樓 D室,N/A,04/02/2025,-,$336 萬,364 呎,"$9,231",N/A
灣仔區,灣仔,尚翹峰 1期 3座 11樓 F室,N/A,03/02/2025,2房,$825 萬,485 呎,"$17,010",露台 | | 工作平台
灣仔區,灣仔,萬豪閣 低層 A室,N/A,28/01/2025,-,"$19,500",415 呎,$47,N/A
灣仔區,灣仔,嘉薈軒 20樓 11室,N/A,28/01/2025,開放式,$525 萬,358 呎,"$14,665",露台 | | 工作平台
灣仔區,灣仔,尚匯 27樓 A室,N/A,28/01/2025,2房,"$1,750 萬",686 呎,"$25,510",露台 | | 工作平台
灣仔區,灣仔,嘉薈軒 28樓 09室,N/A,27/01/2025,1房,$690 萬,424 呎,"$16,274",露台 | | 工作平台
灣仔區,灣仔,富利大廈 6樓 A室,N/A,27/01/2025,2房,$420 萬,400 呎,"$10,500",N/A
灣仔區,灣仔,尚匯 中層 C室,N/A,25/01/2025,1房,"$24,800",372 呎,$67,露台
灣仔區,灣仔,修頓花園 34樓 4室,N/A,24/01/2025,2房,$850 萬,591 呎,"$14,382",N/A
灣仔區,灣仔,會景閣 34樓 8室,N/A,24/01/2025,開放式,$610 萬,418 呎,"$14,593",N/A
灣仔區,灣仔,立興大廈 19樓 E室,N/A,24/01/2025,2房,$290 萬,324 呎,"$8,951",N/A
灣仔區,灣仔,星域軒 2座 中層 A室,N/A,23/01/2025,3房,"$54,000",925 呎,$58,N/A
灣仔區,灣仔,萬信台 14樓 B室,N/A,22/01/2025,-,"$1,148 萬",689 呎,"$16,662",N/A
灣仔區,灣仔,252 駱克道 駱克道252號 2樓 A室,N/A,22/01/2025,-,$243 萬,299 呎,"$8,114",N/A
灣仔區,灣仔,尚匯 12樓 B室,N/A,22/01/2025,1房,$790 萬,342 呎,"$23,099",露台
灣仔區,灣仔,York Place 33樓 B室,N/A,20/01/2025,3房,"$1,800 萬",779 呎,"$23,107",平台 | | 露台 | | 工作平台
灣仔區,灣仔,囍滙 第二期 2座 低層 B室,N/A,20/01/2025,1房,"$29,000",519 呎,$56,露台 | | 工作平台
灣仔區,灣仔,日街5號 2樓,N/A,20/01/2025,-,$410 萬,260 呎,"$15,769",平台
灣仔區,灣仔,修頓花園 39樓 10室,N/A,20/01/2025,1房,$635 萬,423 呎,"$15,012",N/A
灣仔區,灣仔,莊士敦大廈 莊士頓大樓 高層 1室,N/A,17/01/2025,-,"$19,000",478 呎,$40,N/A
灣仔區,灣仔,修頓花園 4樓 1室,N/A,17/01/2025,-,$450 萬,401 呎,"$11,222",N/A
灣仔區,灣仔,愛群閣 高層 D室,N/A,17/01/2025,-,"$17,500",423 呎,$41,N/A
灣仔區,灣仔,駿逸峯 23樓 C室,N/A,17/01/2025,2房,$688 萬,431 呎,"$15,963",露台 | | 工作平台
灣仔區,灣仔,會景閣 24樓 10室,N/A,16/01/2025,2房,"$1,580 萬","1,005 呎","$15,721",N/A
灣仔區,灣仔,尚翹峰 1期 3座 中層 A室,N/A,16/01/2025,2房,"$24,500",478 呎,$51,露台
灣仔區,灣仔,囍滙 第二期 2座 高層 C室,N/A,15/01/2025,3房,"$59,500",925 呎,$64,露台 | | 工作平台
灣仔區,灣仔,明豐大廈 5樓 A室,N/A,15/01/2025,-,$530 萬,570 呎,"$9,298",N/A
灣仔區,灣仔,特麗樓 9樓 C室,N/A,15/01/2025,2房,$330 萬,271 呎,"$12,177",N/A
灣仔區,灣仔,光華大廈 9樓 C室,N/A,14/01/2025,-,$485 萬,603 呎,"$8,043",N/A
