区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
灣仔區,渣甸山大坑,渣甸山名門 1座 39樓 B室,N/A,08/07/2024,3房,"$2,880 萬","1,104 呎","$26,087",車位 | | 露台 | | 工作平台
灣仔區,渣甸山大坑,宏豐台4A-4D號 宏豐台4A號,N/A,07/07/2024,-,"$53,000","1,411 呎",$38,N/A
灣仔區,渣甸山大坑,高景大廈 中層 A室,N/A,05/07/2024,2房,"$23,000",567 呎,$41,N/A
灣仔區,渣甸山大坑,曦巒 高層 A室,N/A,05/07/2024,1房,"$24,000",465 呎,$52,露台 | | 工作平台
灣仔區,渣甸山大坑,嘉雲臺 1座 26樓 A室,N/A,02/07/2024,3房,"$6,480 萬","1,806 呎","$35,880",車位 | | 露台
灣仔區,渣甸山大坑,尚巒 低層 E室,N/A,02/07/2024,開放式,"$15,500",252 呎,$62,平台
灣仔區,渣甸山大坑,渣甸山名門 3座 高層 A室,N/A,01/07/2024,5房,"$60,000","1,752 呎",$34,車位
灣仔區,渣甸山大坑,上林 2座 低層 B室,N/A,28/06/2024,3房,"$38,800",788 呎,$49,車位 | | 露台 | | 工作平台
灣仔區,渣甸山大坑,渣甸山名門 1座 50樓 B室,N/A,27/06/2024,3房,"$3,200 萬","1,104 呎","$28,986",車位 | | 露台 | | 工作平台
灣仔區,渣甸山大坑,第一閣 1樓 A室,N/A,26/06/2024,開放式,$650 萬,322 呎,"$20,186",N/A
灣仔區,渣甸山大坑,曦巒 19樓 A室,N/A,26/06/2024,1房,$735 萬,465 呎,"$15,806",露台 | | 工作平台
灣仔區,渣甸山大坑,豪園 B座 (3-6 嘉寧徑) 2樓 4室,N/A,25/06/2024,4房,"$4,350 萬","2,560 呎","$16,992",露台
灣仔區,渣甸山大坑,尚巒 10樓 A室,N/A,24/06/2024,1房,$670 萬,400 呎,"$16,750",露台 | | 工作平台
灣仔區,渣甸山大坑,曦巒 中層 H室,N/A,23/06/2024,1房,"$20,200",427 呎,$47,露台 | | 工作平台
灣仔區,渣甸山大坑,帝后臺 低層 B室,N/A,22/06/2024,-,"$43,000","1,026 呎",$42,車位
灣仔區,渣甸山大坑,康馨園 27樓 B室,N/A,21/06/2024,4房,"$4,000 萬","1,662 呎","$24,067",車位
灣仔區,渣甸山大坑,煜康臺 12樓 B室,N/A,21/06/2024,3房,"$1,400 萬","1,001 呎","$13,986",車位 | | 露台
灣仔區,渣甸山大坑,光明台 1座 8樓 G室,N/A,21/06/2024,2房,$840 萬,568 呎,"$14,789",N/A
灣仔區,渣甸山大坑,光明台 2座 中層 A室,N/A,20/06/2024,3房,"$30,000",731 呎,$41,N/A
灣仔區,渣甸山大坑,渣甸山名門 5座 低層 B室,N/A,17/06/2024,3房,"$47,000",871 呎,$54,車位
灣仔區,渣甸山大坑,大坑台 中層 5室,N/A,13/06/2024,3房,"$24,000",511 呎,$47,車位
灣仔區,渣甸山大坑,曦巒 高層 B室,N/A,13/06/2024,2房,"$40,000",580 呎,$69,露台 | | 工作平台
灣仔區,渣甸山大坑,禮希大樓 中層 19室,N/A,08/06/2024,-,"$17,000",546 呎,$31,N/A
灣仔區,渣甸山大坑,光明台 2座 高層 F室,N/A,07/06/2024,2房,"$22,800",568 呎,$40,N/A
灣仔區,渣甸山大坑,高寧大廈 5樓 H室,N/A,07/06/2024,2房,$800 萬,567 呎,"$14,109",車位
灣仔區,渣甸山大坑,綄紗大廈 11樓 B室,N/A,06/06/2024,-,$550 萬,559 呎,"$9,839",N/A
灣仔區,渣甸山大坑,曦巒 低層 B室,N/A,02/06/2024,2房,"$28,500",581 呎,$49,露台 | | 工作平台
灣仔區,渣甸山大坑,Hong Ning House B室,N/A,01/06/2024,-,"$45,000","1,518 呎",$30,車位
灣仔區,渣甸山大坑,上林 1座 36樓 B室,N/A,29/05/2024,4房,"$2,850 萬","1,170 呎","$24,359",露台 | | 工作平台
灣仔區,渣甸山大坑,上林 2座 20樓 A室,N/A,29/05/2024,3房,"$1,918 萬",788 呎,"$24,340",車位 | | 露台 | | 工作平台
灣仔區,渣甸山大坑,嘉景臺 16樓 B室,N/A,22/05/2024,3房,"$1,860 萬","1,049 呎","$17,731",車位
灣仔區,渣甸山大坑,帝后臺 PH樓 A室,N/A,22/05/2024,-,"$4,380 萬","2,325 呎","$18,839",車位 | | 天台 | | 平台
灣仔區,渣甸山大坑,大坑道1號 7樓 C室,N/A,20/05/2024,2房,$915 萬,575 呎,"$15,913",N/A
灣仔區,渣甸山大坑,春暉8號 中層 B室,N/A,20/05/2024,3房,"$68,000","1,566 呎",$43,露台 | | 工作平台
灣仔區,渣甸山大坑,光明台 2座 18樓 C室,N/A,17/05/2024,3房,"$1,290 萬",800 呎,"$16,125",N/A
灣仔區,渣甸山大坑,畢拉山苑 畢拉山徑12號,N/A,17/05/2024,-,"$8,088 萬","1,580 呎","$51,190",N/A
灣仔區,渣甸山大坑,大坑台 8樓 2室,N/A,14/05/2024,3房,$932 萬,567 呎,"$16,437",車位
灣仔區,渣甸山大坑,龍華花園 1座 30樓 D室,N/A,13/05/2024,3房,"$1,500 萬",962 呎,"$15,593",天台 | | 露台
灣仔區,渣甸山大坑,大坑台 4樓 10室,N/A,13/05/2024,-,$928 萬,559 呎,"$16,601",車位
灣仔區,渣甸山大坑,渣甸山名門 1座 中層 B室,N/A,11/05/2024,3房,"$58,000","1,104 呎",$53,車位
灣仔區,渣甸山大坑,曦巒 22樓 G室,N/A,08/05/2024,2房,"$1,200 萬",610 呎,"$19,672",露台 | | 工作平台
灣仔區,渣甸山大坑,永安閣 2座 (9 布思道) 15樓 A室,N/A,08/05/2024,3房,"$3,080 萬","1,260 呎","$24,444",車位
灣仔區,渣甸山大坑,高寧大廈 中層 G室,N/A,06/05/2024,2房,"$26,800",555 呎,$48,N/A
灣仔區,渣甸山大坑,光明台 1座 14樓 F室,N/A,06/05/2024,2房,$840 萬,568 呎,"$14,789",N/A
灣仔區,渣甸山大坑,嘉雲臺 5座 16樓 A室,N/A,06/05/2024,3房,"$4,180 萬","1,439 呎","$29,048",露台
灣仔區,渣甸山大坑,煜康臺 15樓 B室,N/A,06/05/2024,3房,"$1,395 萬","1,001 呎","$13,936",露台
