区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,京士柏,賀龍居 1座 D室,N/A,08/10/2024,-,"$42,000","1,065 呎",$39,車位 | | 平台
九龍,京士柏,俊民苑 D座 15樓 8室,N/A,07/10/2024,-,$400 萬,525 呎,"$7,619",N/A
九龍,京士柏,One Homantin 6座 12樓 A室,N/A,07/10/2024,3房,"$1,220 萬",682 呎,"$17,889",露台 | | 工作平台
九龍,京士柏,One Homantin 3座 3樓 A室,N/A,04/10/2024,3房,"$1,300 萬",752 呎,"$17,287",露台
九龍,京士柏,嘉輝台 B座 16樓 B2室,N/A,03/10/2024,3房,$950 萬,"1,013 呎","$9,378",車位
九龍,京士柏,寶雲閣 1座 13樓 B室,N/A,02/10/2024,-,$938 萬,815 呎,"$11,509",車位
九龍,京士柏,加多利軒 低層 J室,N/A,02/10/2024,開放式,"$13,000",180 呎,$72,露台
九龍,京士柏,皓畋 10座 11樓 E室,N/A,02/10/2024,2房,$800 萬,568 呎,"$14,085",露台 | | 工作平台
九龍,京士柏,加多利軒 高層 C室,N/A,01/10/2024,1房,"$17,000",264 呎,$64,露台
九龍,京士柏,One Homantin 3座 中層 C室,N/A,29/09/2024,2房,"$23,500",509 呎,$46,露台 | | 工作平台
九龍,京士柏,皓畋 5座 低層 C室,N/A,29/09/2024,2房,"$25,000",587 呎,$43,露台 | | 工作平台
九龍,京士柏,欣圖軒 4座 中層 F室,N/A,28/09/2024,2房,"$19,000",490 呎,$39,N/A
九龍,京士柏,俊民苑 M座 6樓 8室,N/A,27/09/2024,-,$510 萬,525 呎,"$9,714",N/A
九龍,京士柏,雅利德樺臺 23樓 F室,N/A,26/09/2024,-,$990 萬,958 呎,"$10,334",N/A
九龍,京士柏,皓畋 8座 高層 D室,N/A,26/09/2024,2房,"$25,500",596 呎,$43,露台 | | 工作平台
九龍,京士柏,公主台 16樓 E室,N/A,25/09/2024,-,"$1,850 萬","1,259 呎","$14,694",車位
九龍,京士柏,皓畋 1座 高層 C室,N/A,25/09/2024,2房,"$32,000",670 呎,$48,露台 | | 工作平台
九龍,京士柏,加多利軒 9樓 B室,N/A,25/09/2024,開放式,$300 萬,181 呎,"$16,575",露台
九龍,京士柏,皓畋 7座 中層 D室,N/A,24/09/2024,2房,"$25,500",554 呎,$46,露台 | | 工作平台
九龍,京士柏,嘉輝台 A座 低層 A3室,N/A,24/09/2024,3房,"$30,000",689 呎,$44,車位
九龍,京士柏,爵士花園 1座 低層 A室,N/A,23/09/2024,-,"$33,000",861 呎,$38,車位
九龍,京士柏,永安台 19樓 A室,N/A,23/09/2024,2房,"$1,400 萬","1,270 呎","$11,024",車位 | | 平台
九龍,京士柏,加多利軒 低層 B室,N/A,20/09/2024,開放式,"$12,000",163 呎,$74,N/A
九龍,京士柏,君頤峰 8座 15樓 D室,N/A,20/09/2024,3房,"$1,259 萬",829 呎,"$15,185",露台 | | 工作平台
九龍,京士柏,俊民苑 H座 4樓 3室,N/A,20/09/2024,-,$475 萬,525 呎,"$9,048",N/A
九龍,京士柏,傲玟 2座 高層 A室,N/A,17/09/2024,3房,"$68,000","1,325 呎",$51,露台 | | 工作平台
九龍,京士柏,嘉樂閣 4樓 C室,N/A,17/09/2024,-,$570 萬,647 呎,"$8,810",N/A
九龍,京士柏,One Homantin 3座 15樓 A室,N/A,17/09/2024,3房,"$1,260 萬",752 呎,"$16,755",露台
九龍,京士柏,俊民苑 D座 14樓 5室,N/A,16/09/2024,-,$560 萬,554 呎,"$10,108",N/A
九龍,京士柏,皓畋 10座 低層 A室,N/A,15/09/2024,3房,"$48,000",894 呎,$54,平台
九龍,京士柏,加多利軒 高層 C室,N/A,15/09/2024,1房,"$16,500",264 呎,$63,露台
九龍,京士柏,One Homantin 5座 中層 B室,N/A,15/09/2024,2房,"$26,000",495 呎,$53,露台 | | 工作平台
九龍,京士柏,One Homantin 3座 低層 E室,N/A,14/09/2024,2房,"$25,000",513 呎,$49,露台
九龍,京士柏,高臨 A1座 29樓 F室,N/A,13/09/2024,1房,$583 萬,272 呎,"$21,423",露台 | | 工作平台
九龍,京士柏,高臨 A1座 30樓 F室,N/A,13/09/2024,1房,$594 萬,272 呎,"$21,835",露台 | | 工作平台
九龍,京士柏,皓畋 5座 低層 C室,N/A,12/09/2024,2房,"$26,500",587 呎,$45,露台 | | 工作平台
九龍,京士柏,One Homantin 3座 15樓 E室,N/A,12/09/2024,2房,$798 萬,513 呎,"$15,556",露台
九龍,京士柏,太平閣 2樓 C室,N/A,11/09/2024,開放式,$400 萬,299 呎,"$13,378",N/A
九龍,京士柏,冠暉苑 B 座 11樓 7室,N/A,11/09/2024,開放式,$233 萬,291 呎,"$8,007",N/A
九龍,京士柏,俊民苑 F座 7樓 5室,N/A,11/09/2024,-,$510 萬,554 呎,"$9,206",N/A
九龍,京士柏,冠德苑 B座(冠盛閣) 25樓 8室,N/A,09/09/2024,3房,$650 萬,563 呎,"$11,545",N/A
九龍,京士柏,高臨 A2座 29樓 G室,N/A,09/09/2024,1房,$620 萬,272 呎,"$22,794",露台 | | 工作平台
九龍,京士柏,加多利軒 低層 B室,N/A,09/09/2024,開放式,"$12,000",181 呎,$66,露台
九龍,京士柏,高臨 A2座 15樓 E室,N/A,09/09/2024,1房,$563 萬,269 呎,"$20,933",露台 | | 工作平台
九龍,京士柏,爵園 低層 A室,N/A,08/09/2024,-,"$39,000","1,195 呎",$33,車位
九龍,京士柏,皓畋 8座 低層 C室,N/A,08/09/2024,2房,"$25,500",609 呎,$42,露台 | | 工作平台
九龍,京士柏,雅利德樺臺 中層 C室,N/A,07/09/2024,-,"$37,500","1,140 呎",$33,N/A
九龍,京士柏,皓畋 6座 低層 F室,N/A,06/09/2024,2房,"$25,500",587 呎,$43,露台 | | 工作平台
九龍,京士柏,京士柏山 2座 2樓 B室,N/A,05/09/2024,-,"$2,200 萬","1,215 呎","$18,107",車位
九龍,京士柏,皓畋 9座 高層 E室,N/A,05/09/2024,2房,"$30,000",588 呎,$51,天台 | | 露台 | | 工作平台
九龍,京士柏,京士柏山 京士柏山道 70 號 ( 4座 ) B室,N/A,03/09/2024,-,"$55,000","1,215 呎",$45,車位
九龍,京士柏,皓畋 1座 高層 B室,N/A,02/09/2024,2房,"$31,000",681 呎,$46,露台 | | 工作平台
九龍,京士柏,高臨 A2座 30樓 G室,N/A,02/09/2024,1房,$597 萬,272 呎,"$21,952",露台 | | 工作平台
九龍,京士柏,巴富洋樓 B1座 高層 B室,N/A,01/09/2024,3房,"$46,000","1,195 呎",$38,N/A
九龍,京士柏,One Homantin 6座 低層 C室,N/A,01/09/2024,2房,"$24,500",512 呎,$48,露台 | | 工作平台
九龍,京士柏,One Homantin 7座 中層 D室,N/A,01/09/2024,2房,"$26,600",561 呎,$47,露台
九龍,京士柏,瑧樺 低層 B5室,N/A,01/09/2024,開放式,"$14,000",208 呎,$67,露台
九龍,京士柏,加多利軒 低層 G室,N/A,01/09/2024,1房,"$16,500",248 呎,$67,車位 | | 露台
九龍,京士柏,瑧樺 高層 A6室,N/A,01/09/2024,2房,"$24,800",393 呎,$63,露台
九龍,京士柏,One Homantin 1座 高層 D室,N/A,01/09/2024,2房,"$26,000",518 呎,$50,露台
