区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,又一村石硤尾,桃苑 高層 A室,N/A,23/09/2022,3房,"$32,000",873 呎,$37,N/A
九龍,又一村石硤尾,畢架山峰 5座 高層 D室,N/A,20/09/2022,3房,"$39,000",833 呎,$47,N/A
九龍,又一村石硤尾,又一居 01座 低層 C室,N/A,20/09/2022,3房,"$23,000",566 呎,$41,N/A
九龍,又一村石硤尾,瑰麗新村 3座 高層 C室,N/A,20/09/2022,3房,"$37,000",858 呎,$43,車位
九龍,又一村石硤尾,瑞雯閣 2樓 B室,N/A,20/09/2022,-,"$1,658 萬","1,653 呎","$10,030",車位
九龍,又一村石硤尾,麗錦花園 A室,N/A,17/09/2022,3房,"$37,000","1,121 呎",$33,車位 | | 天台
九龍,又一村石硤尾,緹山 1座 2樓 B室,N/A,16/09/2022,3房,"$7,030 萬","1,699 呎","$41,376",車位 | | 花園 | | 露台 | | 工作平台
九龍,又一村石硤尾,金玉大廈 6樓 G室,N/A,16/09/2022,1房,$296 萬,224 呎,"$13,214",N/A
九龍,又一村石硤尾,畢架山花園 一期 1座 8樓 D室,N/A,14/09/2022,3房,"$1,508 萬",991 呎,"$15,217",車位
九龍,又一村石硤尾,又一居 6座 2樓 C室,N/A,13/09/2022,3房,"$1,047 萬",566 呎,"$18,495",N/A
九龍,又一村石硤尾,畢架山花園 二期 17座 中層 A室,N/A,10/09/2022,3房,"$30,000",905 呎,$33,車位
九龍,又一村石硤尾,地錦路5號 1樓 C室,N/A,09/09/2022,-,$900 萬,865 呎,"$10,405",車位
九龍,又一村石硤尾,美蘭閣 1樓 C室,N/A,08/09/2022,-,"$2,700 萬","1,683 呎","$16,043",車位
九龍,又一村石硤尾,又一居 01座 中層 D室,N/A,08/09/2022,3房,"$23,000",566 呎,$41,N/A
九龍,又一村石硤尾,又一居 15座 E室,N/A,07/09/2022,3房,"$27,000",675 呎,$40,N/A
九龍,又一村石硤尾,李鄭屋邨 4座 (道德樓) 14樓 1室,N/A,05/09/2022,開放式,$269 萬,496 呎,"$5,423",露台
九龍,又一村石硤尾,雅麗苑 B座 B4室,N/A,04/09/2022,-,"$19,000",415 呎,$46,車位 | | 天台
