区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,藍田,康雅苑 C座 (杏雅閣) 22樓 14室,N/A,05/02/2025,開放式,$320 萬,435 呎,"$7,356",N/A
九龍,藍田,啟田大廈 A座 6樓 6室,N/A,05/02/2025,2房,$380 萬,469 呎,"$8,102",N/A
九龍,藍田,KOKO HILLS 3A期 (Koko Rosso) 7座 23樓 C室,N/A,05/02/2025,2房,$944 萬,467 呎,"$20,221",露台 | | 工作平台
九龍,藍田,麗港城 1期 15座 低層 D室,N/A,05/02/2025,3房,"$20,500",687 呎,$30,N/A
九龍,藍田,麗港城 1期 3座 17樓 D室,N/A,05/02/2025,3房,$727 萬,687 呎,"$10,579",N/A
九龍,藍田,匯景花園 1座 9樓 A室,N/A,05/02/2025,2房,$615 萬,537 呎,"$11,453",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 低層 K室,N/A,04/02/2025,2房,"$19,000",432 呎,$44,露台
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 9座 中層 H室,N/A,03/02/2025,1房,"$17,000",316 呎,$54,露台
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 21樓 L室,N/A,28/01/2025,2房,$877 萬,462 呎,"$18,972",露台 | | 工作平台
九龍,藍田,康田苑 B座 2樓 7室,N/A,28/01/2025,2房,$388 萬,420 呎,"$9,238",N/A
九龍,藍田,匯景花園 15座 28樓 F室,N/A,27/01/2025,3房,$973 萬,718 呎,"$13,552",天台
九龍,藍田,鯉安苑 C 座 (鯉欣閣) 22樓 7室,N/A,27/01/2025,3房,$603 萬,650 呎,"$9,277",N/A
九龍,藍田,麗港城 3期 38座 25樓 E室,N/A,24/01/2025,3房,$725 萬,687 呎,"$10,553",N/A
九龍,藍田,KOKO HILLS 3B期 (Koko Mare) 8座 1樓 K室,N/A,23/01/2025,2房,$913 萬,395 呎,"$23,101",花園
九龍,藍田,麗港城 2期 29座 1樓 D室,N/A,22/01/2025,3房,$665 萬,687 呎,"$9,680",N/A
九龍,藍田,麗港城 2期 28座 21樓 B室,N/A,20/01/2025,2房,$590 萬,522 呎,"$11,303",N/A
九龍,藍田,麗港城 1期 06座 中層 D室,N/A,20/01/2025,3房,"$23,000",687 呎,$33,N/A
九龍,藍田,麗港城 1期 17座 高層 G室,N/A,18/01/2025,2房,"$17,000",517 呎,$33,N/A
九龍,藍田,啟田大廈 B座 10樓 1室,N/A,17/01/2025,2房,$457 萬,526 呎,"$8,684",N/A
九龍,藍田,麗港城 4期 23座 21樓 D室,N/A,17/01/2025,3房,$829 萬,687 呎,"$12,067",N/A
九龍,藍田,KOKO HILLS 1期 2座 23樓 E室,N/A,17/01/2025,3房,"$1,470 萬",736 呎,"$19,973",露台 | | 工作平台
九龍,藍田,康田苑 B座 29樓 2室,N/A,15/01/2025,3房,$520 萬,550 呎,"$9,455",N/A
九龍,藍田,麗港城 1期 6座 15樓 H室,N/A,15/01/2025,3房,$748 萬,748 呎,"$10,000",N/A
