区域,子区域,房产名称,位置,成交日期,户型,价格(HKD),面积(呎),单价,特色
九龍,紅磡灣尖東,半島豪庭 1座 17樓 F室,N/A,16/05/2024,2房,"$1,000 萬",649 呎,"$15,408",N/A
九龍,紅磡灣尖東,都會軒 1座 22樓 11室,N/A,16/05/2024,1房,$809 萬,464 呎,"$17,435",N/A
九龍,紅磡灣尖東,海濱南岸 6座 34樓 K室,N/A,16/05/2024,2房,$800 萬,481 呎,"$16,632",N/A
九龍,紅磡灣尖東,半島豪庭 5座 29樓 G室,N/A,16/05/2024,2房,$980 萬,563 呎,"$17,407",N/A
九龍,紅磡灣尖東,海濱南岸 2座 中層 H室,N/A,15/05/2024,3房,"$24,000",590 呎,$41,N/A
九龍,紅磡灣尖東,半島豪庭 3座 12樓 A室,N/A,14/05/2024,2房,"$1,100 萬",773 呎,"$14,230",N/A
九龍,紅磡灣尖東,海濱南岸 6座 26樓 H室,N/A,13/05/2024,3房,$922 萬,590 呎,"$15,627",N/A
九龍,紅磡灣尖東,海濱南岸 6座 2樓 F室,N/A,13/05/2024,2房,$678 萬,432 呎,"$15,694",N/A
九龍,紅磡灣尖東,維港．星岸 1座 6樓 C室,N/A,10/05/2024,3房,"$1,480 萬",846 呎,"$17,494",露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 6座 24樓 C室,N/A,10/05/2024,3房,$919 萬,590 呎,"$15,576",N/A
九龍,紅磡灣尖東,海濱南岸 1座 中層 F室,N/A,09/05/2024,2房,"$20,000",432 呎,$46,N/A
九龍,紅磡灣尖東,海濱南岸 7座 32樓 H室,N/A,02/05/2024,3房,$918 萬,590 呎,"$15,559",N/A
九龍,紅磡灣尖東,海濱南岸 2座 24樓 C室,N/A,30/04/2024,3房,$900 萬,590 呎,"$15,254",N/A
九龍,紅磡灣尖東,都會軒 2座 19樓 3室,N/A,30/04/2024,1房,$758 萬,494 呎,"$15,344",N/A
九龍,紅磡灣尖東,半島豪庭 4座 21樓 E室,N/A,30/04/2024,2房,$938 萬,561 呎,"$16,720",N/A
九龍,紅磡灣尖東,都會軒 2座 17樓 20室,N/A,29/04/2024,1房,$780 萬,476 呎,"$16,387",N/A
九龍,紅磡灣尖東,半島豪庭 2座 39樓 F室,N/A,26/04/2024,2房,"$1,019 萬",718 呎,"$14,192",N/A
九龍,紅磡灣尖東,海濱南岸 7座 26樓 H室,N/A,26/04/2024,3房,$908 萬,590 呎,"$15,390",N/A
九龍,紅磡灣尖東,維港．星岸 3座 5樓 C室,N/A,26/04/2024,3房,"$1,968 萬",887 呎,"$22,187",露台 | | 工作平台
九龍,紅磡灣尖東,海濱南岸 2座 37樓 H室,N/A,25/04/2024,3房,$955 萬,590 呎,"$16,186",N/A
